ID,WARD,SPECIES,DIAMETER,LON,LAT
65168,16,Hazel,20,-79.3148319389772,43.7280693485536
65392,16,"Spruce, Colorado blue",20,-79.318708102309,43.7428806685612
2562,16,Honey locust,21,-79.3071078355254,43.722152480717
18515,16,"Maple, Norway",21,-79.3411941701753,43.7588927567969
18722,16,"Maple, Norway",21,-79.321464421707,43.7560593384022
39034,16,Hackberry,21,-79.321464421707,43.7560593384022
40925,16,"Spruce, white",21,-79.3547690299358,43.7386638445765
44695,16,"Maple, Norway Crimson King",21,-79.3344975849858,43.7637047136479
50042,16,Linden,21,-79.3039089134618,43.7199414260087
57449,16,"Maple, Norway columnar",21,-79.3072393880819,43.7214154825882
60868,16,"Birch, white",21,-79.3235414082249,43.7492782441471
67,16,"Cedar, white",22,-79.3077518879852,43.7288967638355
1383,16,Tulip tree,22,-79.3529754816696,43.7366960897911
3926,16,Ginkgo,22,-79.3396486857278,43.7315137884897
5519,16,"Maple, sugar",22,-79.3609502302293,43.7633370544325
6341,16,"Maple, red",22,-79.3557335131112,43.738195868352
10544,16,Lilac,22,-79.3586470250663,43.7593992803488
10696,16,"Mountain ash, oak leaf",22,-79.3167790059782,43.719823999266
12175,16,"Maple, silver",22,-79.3555880555609,43.7385140848549
24939,16,"Maple, Norway",22,-79.3348854361853,43.7293376197933
28366,16,"Spruce, Colorado blue",22,-79.3392240783156,43.7397262066898
39209,16,"Walnut, black",22,-79.3517098607188,43.7379803784618
39319,16,"Cherry, choke Shubert",22,-79.3335737242198,43.7663093033063
39557,16,"Maple, sugar",22,-79.3415251309678,43.7294025379266
43530,16,"Maple, sugar",22,-79.3351039058628,43.7301188912506
47587,16,"Cherry, choke Shubert",22,-79.3493208145362,43.7514313817545
53147,16,"Spruce, white",22,-79.3523756975526,43.7328848545104
56364,16,"Apple, Sargents",22,-79.3436232654164,43.7609803757629
60860,16,"Apple, Sargents",22,-79.3438224725822,43.7412106812493
61967,16,"Maple, Manitoba",22,-79.3168264185867,43.7415442016606
64956,16,Larch,22,-79.3508046043209,43.7351536353067
65220,16,"Apple, Sargents",22,-79.3204512793183,43.7513300081895
1757,16,"Maple, Norway columnar",23,-79.3480988782064,43.7454426579463
10522,16,"Maple, Amur",23,-79.3236165197359,43.743213985347
12520,16,"Elm, Chinese",23,-79.3500697649009,43.7359164277332
24166,16,Pear Bradford,23,-79.3420993583331,43.7613399662491
25336,16,Honey locust,23,-79.328906022865,43.727469962565
27330,16,Birch,23,-79.3261449085956,43.7662150109003
28929,16,Linden,23,-79.3104968584757,43.7221892039286
33584,16,"Maple, silver",23,-79.335605017067,43.7304368885459
39195,16,Honey locust,23,-79.3459824514564,43.7367618789543
42139,16,"Maple, hedge",23,-79.3557553631903,43.7576009205119
44073,16,Honey locust,23,-79.3581374975169,43.7494637414927
52374,16,"Mulberry, white",23,-79.3197158050064,43.7349979774816
6220,16,"Maple, silver",24,-79.3167381044235,43.7352973304229
14280,16,Honey locust Sunburst,24,-79.3333663082852,43.765908997811
15884,16,"Birch, white",24,-79.3530951044166,43.7565024743392
16436,16,Linden,24,-79.3540280419188,43.7455015197584
17466,16,Hawthorn,24,-79.338509687196,43.7296590291162
31199,16,"Maple, Norway",24,-79.3375187452367,43.7185903714138
31955,16,"Cedar, eastern red",24,-79.3371657939252,43.7498976400616
35963,16,Pear Chanticleer,24,-79.3097537767984,43.7334649707795
39363,16,"Elm, Accolade",24,-79.3335263282136,43.7598998260603
39702,16,"Maple, Norway",24,-79.3358705226236,43.7104405907514
41735,16,"Oak, swamp white",24,-79.3562426979214,43.7469706865165
45844,16,"Maple, Norway",24,-79.3280294183659,43.7514790826304
46042,16,"Linden, littleleaf Greenspire",24,-79.3381404962486,43.760167352856
50622,16,"Apple, Sargents",24,-79.3248249763623,43.7363409744994
52142,16,"Elm, American",24,-79.3513017981833,43.7365132521244
52227,16,"Spruce, Colorado blue",24,-79.3353217563275,43.7520229179256
53809,16,Larch,24,-79.3359094903418,43.7371133386617
54769,16,"Cedar, white",24,-79.3425257646517,43.7417533856328
59061,16,"Maple, sugar",24,-79.3280500146453,43.7578818433469
62218,16,"Maple, Japanese",24,-79.335321317747,43.7366565088174
65023,16,"Lilac, Japanese",24,-79.3167622616335,43.7581444215427
454,16,"Pine, Austrian",25,-79.3361130996639,43.720269060141
584,16,"Birch, white",25,-79.3448988719234,43.7481951421865
1111,16,"Maple, Manitoba",25,-79.3513453649521,43.7420761793711
1460,16,Pear,25,-79.3465103079961,43.741262883822
3923,16,"Apple, Sargents",25,-79.3569514873675,43.7425718289498
4063,16,"Maple, red",25,-79.3245655209858,43.7412553594828
4847,16,"Pine, Austrian",25,-79.3247969924911,43.7163176567945
5492,16,"Maple, silver",25,-79.3171919669591,43.7242846697859
5945,16,"Beech, European Copper",25,-79.3366525836289,43.7492494602511
6534,16,"Pine, Austrian",25,-79.3444864889035,43.7590755162961
7066,16,"Spruce, Colorado blue",25,-79.3265924461023,43.7505566468399
7200,16,"Cedar, eastern red",25,-79.3166793863205,43.7586300557878
7600,16,"Apple, Sargents",25,-79.3401430648432,43.7619030433066
7650,16,"Mountain ash, European",25,-79.307765235837,43.7290778731247
7910,16,"Apple, Sargents",25,-79.3408756304751,43.7325059535772
9267,16,Honey locust,25,-79.3076208826372,43.7220594803711
9319,16,"Maple, Norway",25,-79.344332606789,43.7654216268667
9446,16,"Maple, Norway",25,-79.3426063190552,43.7413540046351
9640,16,"Pine, Austrian",25,-79.3284580939902,43.7113969467616
10631,16,"Spruce, Norway",25,-79.3275880906411,43.7552771657761
11284,16,"Maple, Norway",25,-79.3375187452367,43.7185903714138
11459,16,Honey locust Skyline,25,-79.3143675297317,43.7517152170564
11945,16,"Pine, Austrian",25,-79.3297558571968,43.7160549143981
12183,16,"Birch, white",25,-79.3174929311521,43.7613562327522
12234,16,Honey locust,25,-79.3330902692566,43.76156999009
12669,16,"Pine, Austrian",25,-79.3320534723506,43.7185784303699
12893,16,"Basswood, Redmond",25,-79.331576757862,43.7607283734027
14049,16,"Spruce, white",25,-79.3179952550336,43.7473654504373
14652,16,"Ash, green",25,-79.3238295309126,43.7124008745184
15153,16,"Lilac, Japanese",25,-79.3180016640436,43.7580390806205
16197,16,"Pine, Austrian",25,-79.3183122468279,43.7456052195991
16234,16,Honey locust Shademaster,25,-79.3212743540882,43.7486002165113
16448,16,"Oak, English pyramidal",25,-79.3268746075676,43.7659099614953
16643,16,"Spruce, white",25,-79.3296910244823,43.7573519609446
18173,16,Honey locust,25,-79.320283628779,43.7423421207261
18783,16,"Maple, Norway",25,-79.3499877756476,43.744904080904
19786,16,"Maple, Norway",25,-79.3289368001453,43.7121213026617
23879,16,Maple,25,-79.3444747144363,43.7288859128943
24084,16,"Maple, Norway",25,-79.3226829810516,43.7665773815783
24111,16,"Linden, littleleaf",25,-79.3047387964283,43.7260503798275
24229,16,"Spruce, white",25,-79.3513594103273,43.74426265534
24406,16,Honey locust,25,-79.3260053385765,43.7483096394552
24426,16,"Cedar, eastern red",25,-79.3369553879091,43.7553448021485
24768,16,"Apple, Sargents",25,-79.3058339021918,43.7254140304334
25060,16,"Maple, silver",25,-79.3439649329144,43.7407345314355
25368,16,Pine scots,25,-79.3473809978389,43.7435624828086
26335,16,"Birch, white",25,-79.3553468260365,43.7338878346147
26395,16,Elm,25,-79.3099433698164,43.7377240444495
27533,16,"Pine, Austrian",25,-79.33959023384,43.7522567454848
27865,16,Pine scots,25,-79.3227583603967,43.7456714195373
28316,16,Pine scots,25,-79.3570602485558,43.7442412669626
28324,16,"Pine, Austrian",25,-79.345880952562,43.7317903373663
29384,16,"Maple, Manitoba",25,-79.3389637409027,43.7560549631644
29388,16,Honey locust,25,-79.3232141967519,43.7448949160672
29640,16,"Mountain ash, European",25,-79.3296968299655,43.7569032242312
30191,16,"Linden, littleleaf",25,-79.3194806385233,43.7541021263073
30341,16,"Pine, Austrian",25,-79.3435110849555,43.7595923923594
30604,16,"Spruce, Colorado blue",25,-79.3284780262018,43.7469640600912
32463,16,"Maple, Norway Crimson King",25,-79.3399162519599,43.7628977795937
32984,16,"Spruce, white",25,-79.3170404687265,43.7450307770363
33914,16,"Spruce, Colorado blue",25,-79.3238029037081,43.7444290313342
34412,16,"Maple, Norway",25,-79.3310032376146,43.7187507146021
36246,16,"Spruce, Colorado blue",25,-79.3144020681516,43.7401799009581
36265,16,"Pine, Austrian",25,-79.3247969924911,43.7163176567945
37546,16,"Planetree, London",25,-79.3272321998315,43.7426065701554
38060,16,"Maple, Norway",25,-79.3352757272533,43.7151700957654
38064,16,"Pine, Austrian",25,-79.3266613820454,43.7441212310547
38543,16,"Spruce, Colorado blue",25,-79.3173685458626,43.7508272676387
38705,16,"Planetree, London",25,-79.3272321998315,43.7426065701554
38768,16,"Spruce, Colorado blue",25,-79.3500561474068,43.7427763740782
38950,16,"Spruce, Colorado blue",25,-79.32450918458,43.7337173349352
39045,16,"Spruce, Colorado blue",25,-79.3156724661704,43.7306967451955
39152,16,"Pine, Austrian",25,-79.346377488116,43.7308180896439
39164,16,"Cedar, white",25,-79.344693354019,43.7289572749331
39299,16,"Birch, white",25,-79.312162790232,43.7274423868476
40144,16,"Maple, Norway",25,-79.3295456241075,43.7432995634937
40622,16,"Mountain ash, oak leaf",25,-79.3379454436793,43.762830220779
40931,16,"Spruce, Colorado blue",25,-79.3095114362274,43.7318908373061
41707,16,"Cedar, white",25,-79.3498692850421,43.7446822615163
41860,16,"Mulberry, white weeping",25,-79.3100320708636,43.7380345539958
42134,16,"Spruce, white",25,-79.3214102617883,43.7434404683907
42255,16,"Cedar, white",25,-79.3566075675881,43.7392566998888
42275,16,"Apple, Sargents",25,-79.3058339021918,43.7254140304334
43755,16,"Birch, European",25,-79.3298176706833,43.7190327020436
44258,16,"Pine, Austrian",25,-79.3429385631973,43.740319348737
44452,16,Plum,25,-79.3038201165178,43.7240864192559
44531,16,"Spruce, Colorado blue",25,-79.3285280929872,43.7456752882727
44714,16,"Elm, Siberian",25,-79.3286431271149,43.7404612291577
45440,16,"Birch, white",25,-79.3442203002022,43.7304627447339
45718,16,Larch,25,-79.3392782442998,43.7250025567868
45775,16,"Birch, white",25,-79.3381977033999,43.7449556970376
46402,16,"Maple, Norway",25,-79.3231350935055,43.7654246443136
46752,16,"Maple, Norway",25,-79.3448401555028,43.7272998695302
47492,16,"Maple, Norway",25,-79.3480988782064,43.7454426579463
47717,16,"Maple, red",25,-79.3151464237285,43.7394056882944
48254,16,"Spruce, Colorado blue",25,-79.3420514342268,43.7438975943331
48296,16,"Pine, Austrian",25,-79.3453606763899,43.7295551686187
49507,16,"Birch, white",25,-79.3262387974263,43.756970893089
49841,16,"Buckthorn, European",25,-79.3570443677377,43.7473355567828
50887,16,Juniper,25,-79.3105199254816,43.728511191432
51760,16,"Pine, Austrian",25,-79.3162017769901,43.7435087039042
51902,16,"Spruce, white",25,-79.3160650875822,43.7384004019569
51922,16,"Spruce, Colorado blue",25,-79.3489184269332,43.7339056759873
52317,16,"Spruce, Colorado blue",25,-79.3251455402535,43.766903930582
52321,16,"Cedar, white",25,-79.3448919193201,43.7484304602549
53046,16,"Birch, European",25,-79.3370102299884,43.7251611605304
54045,16,"Spruce, Colorado blue",25,-79.3194784812203,43.7499945789615
54425,16,"Linden, littleleaf Greenspire",25,-79.3546343510847,43.7312292005341
54615,16,"Apple, Sargents",25,-79.3290211225379,43.7466106222897
54890,16,"Spruce, white",25,-79.3069951044948,43.7300345766207
55438,16,"Mulberry, white",25,-79.3064569759298,43.7217466484883
55916,16,"Apple, Sargents",25,-79.339436260643,43.7606194918082
56158,16,"Elm, Siberian",25,-79.357992621126,43.7617286781589
56358,16,"Spruce, Colorado blue",25,-79.320273491901,43.7517476364531
56526,16,"Elm, Siberian",25,-79.3280742274658,43.7564908447726
56554,16,"Pine, Austrian",25,-79.3344042962692,43.7164213614124
58005,16,"Maple, Norway",25,-79.3356435124602,43.7497292000108
59754,16,"Maple, Norway",25,-79.3283127694734,43.7551195835751
60811,16,"Maple, silver",25,-79.3439649329144,43.7407345314355
61083,16,"Pine, Austrian",25,-79.3299598992252,43.7111891462419
61650,16,"Apple, Sargents",25,-79.330267165417,43.7439885638808
63101,16,"Maple, Norway",25,-79.3047387964283,43.7260503798275
63483,16,"Maple, sugar",25,-79.3394854770968,43.7625848974279
63496,16,"Maple, Norway",25,-79.349992204436,43.7449105495856
64270,16,"Maple, Norway",25,-79.3290077708201,43.7445096031177
64368,16,"Pine, Austrian",25,-79.3426492494733,43.7302513231065
64503,16,"Spruce, Colorado blue",25,-79.3305949812114,43.7475327540777
64860,16,"Apple, Sargents",25,-79.3394673902066,43.7611046454018
65183,16,"Maple, Norway",25,-79.3344042962692,43.7164213614124
65343,16,"Olive, Russian",25,-79.3313420788487,43.7483315727455
770,16,"Maple, Norway",26,-79.3097455026705,43.7362667234516
955,16,"Elm, Siberian",26,-79.3494632899085,43.7366320470277
6166,16,"Pine, eastern white",26,-79.3365631763755,43.7356191719728
12230,16,"Maple, Norway Red Royal",26,-79.3053743797355,43.7226514246937
13756,16,"Apple, Sargents",26,-79.3229020958815,43.7484111685457
15450,16,Honey locust Shademaster,26,-79.3457705284029,43.726665560218
25246,16,Pear Chanticleer,26,-79.3496776073937,43.7380378159615
26680,16,"Maple, Norway",26,-79.3057456453045,43.7228043933145
34488,16,Spruce,26,-79.3579245170585,43.7520639870314
37789,16,"Linden, littleleaf",26,-79.3101276651898,43.7220455254478
41561,16,Oak,26,-79.3471395413365,43.7382463745905
41673,16,"Maple, Norway columnar",26,-79.3114774011045,43.735994101647
42124,16,"Spruce, Colorado blue",26,-79.3478339987265,43.7627841446126
42151,16,"Pine, eastern white",26,-79.3208633524074,43.7621481062915
46015,16,"Chestnut, sweet",26,-79.3131442900543,43.719775530344
53314,16,"Pine, Austrian",26,-79.3268240651926,43.7638360854206
53874,16,Hackberry,26,-79.3533740232647,43.7442134735166
55282,16,"Birch, white",26,-79.3392691503299,43.7581732652749
63069,16,"Spruce, white",26,-79.3140623021417,43.727646787276
64097,16,"Maple, Norway",26,-79.3290955260212,43.7476084182993
3468,16,"Spruce, white",27,-79.3550045889991,43.7421717201276
19992,16,"Birch, white",27,-79.3503374611547,43.7370441638377
21151,16,"Mulberry, white",27,-79.3054197595745,43.7212620966643
23422,16,"Maple, Norway columnar",27,-79.3447111328133,43.7644976127153
25681,16,"Birch, white",27,-79.3488029104582,43.7446289368887
26062,16,"Apple, Sargents",27,-79.3436647196377,43.7312442833132
26354,16,"Pine, Austrian",27,-79.3142381390971,43.7443480608017
37161,16,"Maple, Norway Crimson King",27,-79.3465467683611,43.7402774165393
38290,16,"Maple, Manitoba",27,-79.3483754356757,43.7404641929183
47942,16,"Maple, Norway",27,-79.3227602310708,43.734267455685
55645,16,"Linden, littleleaf",27,-79.3255467935373,43.7548656121806
61383,16,Honey locust,27,-79.3395502389778,43.7635400947351
65020,16,"Mulberry, white weeping",27,-79.3053394667607,43.7287610827881
2035,16,"Cedar, white",28,-79.339276314253,43.7417009851149
5969,16,"Spruce, white",28,-79.3225615232668,43.7344018237402
7426,16,"Pine, Austrian",28,-79.356470547056,43.7462922097801
10249,16,"Maple, Freeman Autumn Blaze",28,-79.3358139928248,43.730204372018
10640,16,"Apple, Sargents",28,-79.3382454130948,43.7301816181221
20339,16,"Ash, green",28,-79.3563843291241,43.7403969820249
21382,16,"Oak, red",28,-79.3306843119012,43.752644632991
22536,16,"Spruce, white",28,-79.341884237753,43.7531446246898
30605,16,"Maple, Norway",28,-79.3440356677202,43.7410097861703
37339,16,"Spruce, white",28,-79.34437319021,43.7454998892325
38459,16,"Pine, Austrian",28,-79.3478339987265,43.7627841446126
43241,16,"Maple, Norway",28,-79.3272769398522,43.7299107448386
43557,16,"Spruce, Colorado blue",28,-79.3176110960168,43.7448598469242
46173,16,Pear Bradford,28,-79.3376956177376,43.7398794975592
49554,16,"Maple, Norway",28,-79.3144557376714,43.7339323388356
54192,16,"Birch, yellow",28,-79.3541329435662,43.741437327059
56613,16,"Apple, Sargents",28,-79.341246257735,43.7323844752745
57343,16,Ironwood,28,-79.3590061650702,43.7503839201506
57426,16,"Maple, Norway",28,-79.3272866223364,43.7236596062697
62722,16,"Birch, white",28,-79.3384000002227,43.7530637545038
63610,16,"Birch, white",28,-79.3587456639312,43.7504900827287
2478,16,"Catalpa, northern",29,-79.3535047260702,43.7359490826518
9395,16,"Maple, Norway",29,-79.3229558243589,43.7402250375753
19011,16,"Apple, Sargents",29,-79.327115059761,43.7185955150654
25070,16,"Apple, Sargents",29,-79.3058339021918,43.7254140304334
44404,16,Honey locust Shademaster,29,-79.3485432013512,43.7362038044852
46973,16,Honey locust Skyline,29,-79.3325608579431,43.7601693784814
125,16,Birch,30,-79.3148319389772,43.7280693485536
136,16,"Birch, white",30,-79.3167419265683,43.7560913254056
1980,16,"Pine, Austrian",30,-79.332113416495,43.7210449238705
3035,16,"Spruce, Colorado blue",30,-79.3084547014097,43.730192330188
4936,16,"Spruce, Colorado blue",30,-79.3102729461541,43.7288430533415
5148,16,"Pine, eastern white",30,-79.3238868655763,43.757165220534
8801,16,"Pine, Austrian",30,-79.3175120516111,43.7317879188556
9118,16,"Maple, Norway Crimson King",30,-79.3046431775261,43.7230011898472
9735,16,Honey locust Skyline,30,-79.3310444753636,43.7662856278709
10531,16,Pine scots,30,-79.3546343510847,43.7312292005341
11244,16,"Pine, Austrian",30,-79.325047635053,43.7273019106811
11442,16,"Maple, Norway Crimson King",30,-79.3362068912963,43.7303083238788
12899,16,"Linden, littleleaf",30,-79.3123353417669,43.7322110377117
13723,16,"Linden, littleleaf",30,-79.3068707996362,43.722629011432
13966,16,"Maple, Norway",30,-79.3248912662985,43.7498702319539
15066,16,"Spruce, Norway",30,-79.3468175384014,43.7429323912469
16684,16,"Maple, Norway",30,-79.3480988782064,43.7454426579463
17652,16,Douglas fir,30,-79.338323240634,43.7537531286256
17860,16,"Ash, green",30,-79.3367698076327,43.7466603139737
18724,16,"Pine, Austrian",30,-79.3151464237285,43.7394056882944
20155,16,"Maple, red",30,-79.3434058659382,43.7284050657361
20700,16,"Linden, littleleaf",30,-79.3518848272177,43.7385615711302
21978,16,"Spruce, Colorado blue",30,-79.3480633882605,43.7368333523619
22126,16,"Spruce, Colorado blue",30,-79.325047635053,43.7273019106811
22903,16,"Maple, Norway Crimson King",30,-79.3420640805349,43.7609034050557
23169,16,"Cedar, white",30,-79.3452377512145,43.7477653619153
23270,16,"Maple, Norway Schwedler",30,-79.3396704856451,43.7514996231967
23753,16,"Pine, Austrian",30,-79.327520202455,43.7235452741292
23776,16,"Cherry, choke Shubert",30,-79.3210790607264,43.7486467172303
23796,16,Linden,30,-79.3489184269332,43.7339056759873
24381,16,"Birch, white",30,-79.338584390632,43.7588202328488
25599,16,"Spruce, white",30,-79.3107396269544,43.7283030237965
26048,16,"Pine, Austrian",30,-79.3271411487452,43.7237231961793
26659,16,"Maple, sugar",30,-79.3353534101677,43.735296749099
27357,16,"Spruce, Colorado blue",30,-79.3107431142439,43.7373656826516
28419,16,"Spruce, Colorado blue",30,-79.3403475090818,43.7423050726944
28826,16,"Maple, Norway Schwedler",30,-79.333253636586,43.7281242696877
29317,16,"Spruce, Colorado blue",30,-79.3379491331113,43.731486971244
29840,16,"Pine, Austrian",30,-79.3142381390971,43.7443480608017
29992,16,"Elm, American",30,-79.3453848505282,43.7411806890394
30262,16,"Maple, red",30,-79.3159576035917,43.7492772658388
30687,16,"Spruce, Colorado blue",30,-79.3382369151702,43.7389928167401
30994,16,"Spruce, white",30,-79.3386962772897,43.7384511694258
31135,16,"Birch, white",30,-79.3304295882513,43.7652127580848
31234,16,"Pine, Austrian",30,-79.3175932092951,43.7525655689105
31371,16,"Spruce, white",30,-79.3127388337418,43.7330097574428
32238,16,Black locust,30,-79.3259800014565,43.7180584611878
33059,16,Pine,30,-79.3324060466694,43.718965227567
33609,16,"Spruce, Norway",30,-79.3456331501181,43.7622082681012
33689,16,"Spruce, Colorado blue",30,-79.3588908810754,43.7511145494192
34490,16,"Pine, Austrian",30,-79.3173102232424,43.7171296137961
35435,16,"Maple, Norway",30,-79.3142381390971,43.7443480608017
35594,16,"Maple, sugar",30,-79.3130584282327,43.7468296248822
36401,16,"Spruce, Colorado blue",30,-79.3411317060209,43.7529349964384
36403,16,"Pine, Austrian",30,-79.3255446174408,43.7497539273735
36795,16,"Pine, Austrian",30,-79.3578128709944,43.7604868672328
37356,16,"Maple, Norway",30,-79.3531011653403,43.7346491747713
37406,16,"Maple, sugar",30,-79.3329536003214,43.7265787331109
38316,16,"Birch, white",30,-79.336325645507,43.7239587324739
38360,16,"Mountain ash, oak leaf",30,-79.3379454436793,43.762830220779
38658,16,Douglas fir,30,-79.3353524245783,43.7233447190902
39167,16,"Spruce, Colorado blue",30,-79.3507155388755,43.731163652235
39338,16,"Maple, Norway Schwedler",30,-79.3138491352926,43.7319096135712
39442,16,"Maple, Norway",30,-79.316222828441,43.7543825874878
40477,16,Honey locust Skyline,30,-79.3356184027817,43.7363351607203
40733,16,"Spruce, Colorado blue",30,-79.3161440750598,43.7559477143862
40747,16,"Maple, Norway",30,-79.3253749013772,43.765852727848
40783,16,"Spruce, Colorado blue",30,-79.3123515738272,43.7475010997288
40916,16,"Maple, Norway Crimson King",30,-79.3415593956646,43.7410632411125
41831,16,"Maple, Norway",30,-79.3176168431056,43.7461730874565
42486,16,"Maple, silver",30,-79.3426470641177,43.7400369036536
42596,16,"Maple, Norway",30,-79.316222828441,43.7543825874878
42808,16,"Birch, white",30,-79.336325645507,43.7239587324739
42829,16,"Maple, sugar",30,-79.336325645507,43.7239587324739
42938,16,"Spruce, Colorado blue",30,-79.3375943026734,43.7567182226251
43276,16,Yew,30,-79.3414506436662,43.7584232868181
43316,16,"Maple, Norway",30,-79.3279480158739,43.7122996818252
43516,16,"Maple, Norway Schwedler",30,-79.3355971129862,43.7532255863346
45795,16,"Birch, white",30,-79.3514868725643,43.7296103960599
46029,16,"Apple, Sargents",30,-79.3505357032939,43.7384929898558
46630,16,"Maple, silver",30,-79.3291729470782,43.7469784495971
46933,16,"Ash, white",30,-79.3164703136185,43.7324380749886
47219,16,"Maple, Norway",30,-79.3344042962692,43.7164213614124
47408,16,"Maple, Norway",30,-79.3145450391524,43.7445641651642
47431,16,"Birch, white",30,-79.3200234865874,43.7608398150201
47454,16,"Spruce, Colorado blue",30,-79.3473855455585,43.739748781867
47464,16,"Maple, Norway Schwedler",30,-79.3543668065034,43.7414237994028
47736,16,"Spruce, white",30,-79.3153392545303,43.7568851422053
47931,16,"Mountain ash, European",30,-79.3354295746613,43.7505058579264
48183,16,"Mountain ash, European",30,-79.3121622044537,43.7278363880281
48395,16,"Pine, eastern white",30,-79.3100543720062,43.7335598215722
48635,16,"Mountain ash, European",30,-79.3157813398064,43.749534056232
48916,16,Honey locust Shademaster,30,-79.3352757272533,43.7151700957654
49083,16,"Oak, English",30,-79.3411680486651,43.7362093750509
49255,16,"Buckthorn, European",30,-79.3469023612435,43.7395660050351
49694,16,"Elm, Siberian",30,-79.3298176706833,43.7190327020436
49961,16,"Apple, Sargents",30,-79.3386962772897,43.7384511694258
50043,16,"Spruce, Colorado blue",30,-79.3394262836806,43.7543656937528
50529,16,"Olive, Russian",30,-79.3367798818641,43.7523748680505
50677,16,"Spruce, Colorado blue",30,-79.3264511895585,43.7547028342059
51469,16,Honey locust,30,-79.3349939330162,43.7647401438929
53428,16,"Spruce, Colorado blue",30,-79.3315026772617,43.7618344827543
53712,16,"Spruce, white",30,-79.3114202728708,43.7221383978889
53720,16,"Maple, Norway",30,-79.3278663001959,43.7576061034075
54568,16,"Spruce, Colorado blue",30,-79.3148799262006,43.7470368178948
55243,16,"Maple, Norway",30,-79.3176495650638,43.7431364193864
55953,16,"Cedar, white",30,-79.3566512998532,43.7443583376374
56424,16,"Mountain ash, European",30,-79.3172901254824,43.7276965846026
57225,16,Honey locust Sunburst,30,-79.3327597513647,43.7154310882437
57474,16,"Maple, Norway Schwedler",30,-79.3537877879051,43.7358956087665
57624,16,"Spruce, Colorado blue",30,-79.3101788530132,43.7342526277779
57873,16,Pear Chanticleer,30,-79.3428317452449,43.7290599367695
57901,16,"Spruce, Colorado blue",30,-79.3301166428482,43.7478934785311
57979,16,"Linden, littleleaf",30,-79.3275985277753,43.7132061312789
58612,16,Douglas fir,30,-79.3148772015732,43.7323392107258
58614,16,Larch,30,-79.3380194438286,43.7405128865503
59058,16,"Maple, silver",30,-79.3297558571968,43.7160549143981
59810,16,Honey locust Skyline,30,-79.354133034459,43.7469428372831
59999,16,"Pine, Austrian",30,-79.3326990320774,43.7184142581058
60746,16,"Maple, Norway",30,-79.3362261046987,43.7160074981126
61146,16,"Maple, Norway",30,-79.3492910133175,43.7408156681741
61244,16,"Spruce, Colorado blue",30,-79.3077102350197,43.7310643527303
61506,16,"Maple, Manitoba",30,-79.3602427377711,43.7637940546099
61801,16,"Apple, Sargents",30,-79.3390158327578,43.7548285609088
63431,16,"Pine, Austrian",30,-79.3413053010766,43.7421788142983
65143,16,"Maple, Norway",30,-79.3219092667803,43.7493148319572
3275,16,"Spruce, Colorado blue",31,-79.3230289747926,43.7542799492697
4738,16,"Oak, red",31,-79.3502994197972,43.7418291981053
6064,16,Honey locust Shademaster,31,-79.3541550394001,43.746128490074
8748,16,"Birch, white",31,-79.3284630990228,43.7582207377432
14751,16,"Spruce, Colorado blue",31,-79.3256977184946,43.7551752314786
18296,16,"Pine, Austrian",31,-79.3560122011694,43.7439289686294
21491,16,"Apple, Sargents",31,-79.3457844975837,43.761607931446
22217,16,"Maple, Norway columnar",31,-79.339734135531,43.7575772383474
22935,16,"Maple, Norway",31,-79.34978911539,43.7352021360783
24471,16,"Pine, Austrian",31,-79.3171505261653,43.7448916054258
28514,16,"Pine, Austrian",31,-79.3474911188909,43.7628167219515
30999,16,Hackberry,31,-79.339469869776,43.7241713993181
39585,16,"Maple, sugar",31,-79.3415701932107,43.7448546301624
42851,16,"Lilac, Japanese",31,-79.3110326693696,43.7372236183797
44376,16,"Maple, Norway",31,-79.3441238460005,43.7585384434635
49010,16,"Spruce, Colorado blue",31,-79.3099025170477,43.729929057856
53728,16,"Maple, Norway",31,-79.3218112913802,43.7509825479079
58257,16,Pine scots,31,-79.3530469197625,43.7303377138358
58890,16,"Linden, littleleaf Greenspire",31,-79.3198161425713,43.7513593067394
61188,16,"Apple, Sargents",31,-79.3213032260884,43.7386274679262
64998,16,"Pine, Austrian",31,-79.3395581314922,43.73323869315
1467,16,"Birch, white",32,-79.3565750993282,43.7414944788987
5150,16,"Pine, Austrian",32,-79.3366625340266,43.7446404784459
5976,16,Pine scots,32,-79.3532147776114,43.737540901073
6903,16,"Birch, white",32,-79.3226015668123,43.7674129693381
7407,16,"Maple, Norway Emerald Queen",32,-79.3456146273173,43.7274544703359
8054,16,"Cherry, choke Shubert",32,-79.3364427395986,43.7488565096588
14455,16,"Spruce, Colorado blue",32,-79.3484995079373,43.7411798731705
19431,16,"Elm, Chinese",32,-79.3384125687023,43.738010888038
22544,16,"Elm, Siberian",32,-79.31788694932,43.7563529569382
25974,16,"Oak, red",32,-79.346026167076,43.7405292185753
29392,16,"Spruce, Colorado blue",32,-79.353842431165,43.7443233301469
31184,16,"Spruce, Colorado blue",32,-79.3456630897095,43.7480526254377
38838,16,"Birch, white",32,-79.3128051544988,43.7383633801997
44416,16,"Apple, Sargents",32,-79.3420873071228,43.7588814735908
44777,16,"Maple, sugar",32,-79.3360778774517,43.7352300741555
47944,16,"Maple, Norway",32,-79.3299974973667,43.7467993937926
47962,16,"Spruce, Norway",32,-79.3527809186772,43.7325076135375
